fuel_shock_impact_score_mean
0.0825459729490239
0.041865014739648196
0.06269578936743116
0.12145407917345857
0.07079766343969462
0.05407301240746869
0.0652994296867219
0.11707323990037588
0.032665457426211776
0.04191088939475389
0.05524925146031273
0.05161958664212935
0.07739322866095169
0.08331525536696249
0.04654571585213501
0.08472859988105677
0.0606186459787186
0.03517869008790083
0.07114866780421616
0.08814743032037547
0.04450800967540803
0.054400688070938744
0.06381935402169095
0.044327293208997316
0.0930489055866526
0.06875292488904622
0.08811644637672465
0.0492521548229704
0.07812055666928243
0.07791498814883367
0.0666330148632685
0.10636611385079067
0.11382633233940526
0.06976062102575138
0.09406611970856538
0.06397291548276986
0.05303946264674963
